ts_ms,ax,ay,az,gx,gy,gz,mx,my,mz
46638,3.560178,-9.306262,-2.078167,0.066216,-0.615528,0.131100,-17.847092,-8.848558,15.447483
46692,4.031836,-9.232041,-2.319981,0.061819,-0.647237,0.057423,-16.497313,-10.498290,12.747923
46746,2.430115,-10.223241,-2.080561,0.026380,-0.937815,-0.266462,-16.797264,-6.598925,11.548119
46800,4.422091,-9.406818,-2.485181,0.332945,-1.145389,0.526663,-15.897410,-9.148510,10.198339
46854,3.541024,-9.088389,-2.327164,0.247011,-0.835626,-0.212504,-13.497801,-9.598436,10.648265
46908,2.705448,-9.117120,-2.425326,0.156413,-0.865204,0.316424,-13.047874,-10.198339,8.998534
47789,-1.434127,-10.534488,-2.322376,0.598208,-0.724245,1.733338,12.297997,-14.097703,2.549585
47843,-1.493982,-9.196129,-2.267309,0.597809,-0.742498,2.169937,15.297508,-12.597948,4.049340
47897,-2.518700,-9.294291,-1.142034,0.625920,-0.462712,1.630750,21.296530,-13.497801,4.199316
47951,-3.998317,-8.961497,-0.711078,0.470040,-0.116044,1.278487,23.546164,-11.998045,6.148998
48005,-4.838682,-8.470686,-0.371101,0.345469,0.077274,0.845752,26.245724,-11.998045,6.898876
48060,-4.644751,-8.662222,-0.715866,0.269527,0.131233,0.660028,29.545187,-12.148021,7.498778
48114,-4.805163,-8.645462,-0.768539,0.183593,0.208773,0.390634,28.795309,-12.897899,6.748900
48168,-4.987122,-8.396465,-0.854730,0.079806,0.256737,0.330946,28.795309,-10.948216,8.248656
48222,-5.992687,-8.564059,-1.029507,0.042234,0.259002,0.107251,29.695162,-12.297997,7.648754
48276,-5.695806,-8.080431,-0.955287,0.022649,0.171602,0.080472,29.545187,-10.498290,7.498778
48330,-5.861006,-8.212111,-0.847547,-0.010126,0.091663,-0.033175,30.744991,-11.698094,7.798729
48384,-5.734113,-8.564059,-0.679953,-0.018386,0.048496,-0.018519,30.295065,-11.698094,7.798729
48437,-5.252879,-8.202535,-0.639252,-0.027712,0.073810,0.042101,29.545187,-12.148021,7.798729
48491,-5.659893,-8.183381,-0.533907,-0.052493,0.055557,-0.009193,31.644844,-9.898388,7.648754
48545,-5.228937,-8.362947,-0.780510,-0.046631,0.025047,0.038637,31.044943,-10.498290,7.048851
48944,-4.592079,-8.449138,-0.907402,-0.023982,0.052227,-0.273657,27.145578,-13.347826,7.498778
48998,-5.267244,-8.458714,-0.876278,-0.003730,0.033441,-0.256870,26.995602,-11.098192,6.448949
49052,-4.903325,-8.741230,-0.991199,-0.003198,0.012790,-0.404090,28.795309,-11.698094,7.798729
49106,-4.350265,-8.645462,-0.948104,0.025980,0.048629,-0.482031,26.245724,-11.998045,8.398632
49160,-5.149928,-8.944737,-0.871489,0.018519,-0.011058,-0.685475,25.345871,-14.097703,7.498778
49215,-3.086126,-9.018958,-0.905008,-0.150551,0.164008,-1.121541,24.146067,-12.897899,5.999022
49269,-4.314352,-10.010158,-0.847547,-0.138827,0.103387,-1.485395,20.846603,-14.697606,7.648754
49323,-2.183512,-9.533711,-1.074997,-0.243014,0.124838,-1.018020,17.247190,-15.747435,6.748900
49377,-3.258508,-10.429143,-1.199495,-0.193185,0.246345,-1.138194,15.897410,-15.147532,6.898876
49431,-1.034295,-9.521740,-1.369483,-0.307364,0.186790,-0.655764,13.497801,-16.197361,6.148998
49485,-1.448492,-10.426748,-1.616086,-0.242348,0.257403,-1.030277,11.248168,-15.447483,6.148998
49539,-0.105345,-9.521740,-1.462857,-0.194518,0.133764,-1.088766,9.748412,-14.697606,5.399120
49593,0.059855,-9.926360,-1.735796,-0.241149,0.184925,-1.376812,4.949194,-14.547630,4.049340
49646,1.194707,-9.940725,-1.960851,-0.134164,0.129101,-1.699364,2.549585,-12.897899,4.499267
49700,2.087744,-10.299856,-1.869871,0.140426,0.124704,-2.177265,-0.299951,-12.597948,4.799218
49754,3.066972,-9.900024,-1.695095,0.148686,0.179462,-1.860441,-5.849047,-10.348314,5.399120
49808,3.313575,-9.485827,-1.623269,0.142291,0.191587,-1.384139,-7.948705,-9.748412,5.549096
49862,3.414132,-8.714894,-1.285686,-0.032375,0.203444,-0.943277,-11.098192,-8.548608,6.748900
49916,4.283227,-8.604761,-1.577779,-0.136162,0.035573,-0.299237,-11.698094,-7.648754,6.448949
49971,4.917690,-8.738836,-1.776498,-0.231023,0.026113,-0.169470,-11.698094,-6.448949,5.699071
50025,5.001487,-9.279925,-1.807622,-0.189455,0.055424,-0.168538,-13.497801,-5.699071,6.448949
50078,4.666299,-8.647857,-1.714248,-0.029044,0.010792,-0.200380,-13.497801,-4.799218,5.399120
50132,4.644751,-8.595184,-1.675941,0.010925,-0.027845,-0.166539,-14.397655,-5.699071,6.148998
50185,5.027823,-8.602366,-1.829170,0.056757,-0.045565,-0.227159,-14.697606,-5.249145,5.699071
50239,5.576096,-8.329428,-1.668759,0.004530,-0.115645,-0.146021,-13.197850,-4.799218,6.148998
50293,5.683835,-8.537724,-1.687912,0.020917,-0.031443,-0.048496,-14.847581,-5.849047,5.999022
50347,5.360618,-8.391677,-1.833959,0.054225,0.026513,-0.094461,-14.697606,-4.049340,4.649242
50401,5.221754,-8.209718,-1.723825,0.010925,0.061686,0.038904,-14.547630,-4.649242,6.298974
50456,4.963180,-8.429984,-1.630451,-0.053026,0.035972,0.009060,-15.447483,-4.499267,6.448949
50510,5.336676,-8.614338,-1.704672,-0.034240,-0.000266,-0.048629,-14.697606,-4.499267,7.198827
50564,5.331887,-8.662222,-1.711854,-0.038904,-0.009326,-0.059688,-14.547630,-5.099169,5.549096
50618,5.437232,-8.573636,-1.728614,0.008127,-0.048496,-0.043300,-14.847581,-4.199316,5.999022
50672,5.422867,-8.295909,-1.855506,-0.001466,-0.037838,-0.201446,-15.147532,-4.799218,4.949194
50726,5.923255,-8.329428,-1.807622,-0.001599,0.033974,-0.246078,-14.397655,-6.448949,5.699071
50780,5.489904,-8.202535,-1.759738,0.040902,0.017986,-0.148819,-17.097216,-4.049340,5.399120
50834,5.506664,-8.085219,-1.599327,0.014922,0.009992,-0.029044,-16.797264,-3.899365,7.048851
50888,4.687847,-8.109161,-1.563414,-0.028778,-0.006395,-0.150818,-14.547630,-2.849536,4.649242
50942,5.779603,-8.116343,-1.759738,-0.022649,-0.000400,-0.133364,-16.047386,-3.449438,6.298974
50996,5.729325,-8.061277,-1.821988,-0.047564,0.018652,-0.164541,-17.097216,-2.549585,5.399120
51050,5.683835,-8.157045,-1.747767,-0.024381,0.017986,-0.094061,-16.197361,-2.549585,6.448949
51104,5.755661,-7.965509,-1.745373,-0.058622,0.012790,-0.121507,-16.797264,-2.249634,5.549096
51158,5.980716,-8.010999,-1.841141,-0.050894,0.020917,-0.194251,-17.397165,-0.899853,6.148998
51212,5.971139,-7.833828,-1.759738,-0.035440,0.063951,-0.369850,-16.197361,-1.349780,7.648754
51266,5.796362,-7.984663,-1.735796,-0.044499,0.067815,-0.207441,-17.847092,-0.449927,6.148998
51320,5.999869,-8.087613,-1.754950,-0.007994,0.034907,-0.110182,-18.896921,0.149976,6.448949
51374,6.239290,-7.867347,-1.766921,0.019851,0.016521,-0.087799,-17.997068,-1.499756,5.249145
51429,6.361394,-7.723695,-1.752556,-0.002265,0.028378,-0.048230,-18.147043,-0.449927,6.898876
51483,6.296751,-7.939173,-1.340753,0.003331,0.065150,-0.043300,-18.147043,-0.449927,5.699071
51537,6.052542,-6.500257,-1.034295,-0.269527,0.863871,-1.716018,-19.196873,1.049829,7.498778
51590,7.201759,-6.873753,-1.742979,-0.686008,0.501083,-1.417447,-22.646311,2.699560,7.798729
51644,7.635109,-5.245696,-1.980005,-1.223462,0.776871,-1.796224,-26.095749,8.548608,7.798729
51699,7.319075,-5.190629,-1.422156,-1.532559,0.503614,-1.509377,-26.845627,12.597948,7.498778
51753,8.781932,-3.924097,-2.193089,-1.785432,0.407821,-1.129668,-28.795309,16.497313,7.498778
51807,9.493010,-3.845088,-2.509123,-2.777205,0.850548,-1.659129,-28.795309,21.596481,8.548608
51861,8.640674,-4.170700,-2.782062,-3.097493,0.638444,-1.423975,-29.095261,29.395212,10.798241
51915,9.722853,-2.894590,-3.203442,-3.200614,0.636312,-1.249043,-27.445528,35.544209,12.897899
51969,8.944737,-2.545036,-2.724602,-3.138262,0.674816,-0.703861,-30.295065,40.943329,14.997557
52023,9.710882,-1.321599,-2.662352,-2.995305,0.729175,-0.281518,-28.795309,41.693207,18.297020
52077,11.413159,-1.331176,-2.509123,-2.821704,0.897446,-0.516005,-29.095261,44.092815,23.996090
52131,8.090008,-1.714248,-0.981623,-1.902542,0.703994,-0.561969,-28.945284,44.992672,29.395212
52185,8.288726,0.067038,-0.873884,-1.003498,0.156280,-0.014522,-26.995602,45.442596,30.894966
52239,9.686940,1.041478,-0.675165,-0.794591,0.180928,0.342404,-27.745480,44.992672,31.194918
52293,8.848969,0.806846,-0.505177,-0.845752,0.333744,0.095793,-27.445528,44.992672,31.944796
52347,8.956709,0.490811,0.423774,-0.854945,0.132032,0.167072,-29.395212,43.792866,32.394722
52401,10.036493,0.893037,0.833182,-0.813776,0.339340,0.109116,-28.045431,42.893013,32.994625
52455,10.194510,0.670376,1.910573,-0.670553,0.499351,0.281917,-28.945284,43.042988,35.394234
52509,9.097966,0.155623,1.522712,-0.374247,0.611798,0.400626,-27.745480,41.093307,35.394234
52563,9.469068,0.895431,2.068590,-0.052893,0.365320,0.295107,-28.945284,40.643379,36.893990
52616,9.892841,0.881066,2.468422,0.130034,0.261266,0.207974,-28.795309,39.743526,38.543720
52670,9.926360,0.316035,2.683900,0.426340,0.282317,0.124704,-27.745480,40.343430,37.193939
52725,9.864111,0.543484,2.389413,0.427139,0.106052,0.197182,-26.995602,39.443573,36.444061
52779,10.319010,0.222661,2.339135,0.105519,0.187856,-0.023715,-28.195406,39.893501,36.893990
52833,6.303933,-2.288857,9.198523,0.041568,-0.118043,-0.033441,-26.845627,41.243282,36.294086
52887,9.284714,-0.229843,3.126827,0.449922,-0.326283,0.351864,-28.345383,40.043476,35.244259
52941,9.054871,-0.790087,2.659958,0.623789,-0.600074,0.442994,-27.745480,39.893501,34.944309
52996,7.750031,-0.337582,4.046201,-0.076342,-0.185191,-0.653766,-28.795309,40.943329,34.044453
53049,8.429984,-0.885855,0.325611,0.147354,-0.761816,-1.264764,-28.345383,43.192963,32.244747
53103,8.932767,0.687136,2.312799,0.077274,-0.558772,1.373214,-28.495358,42.293110,30.445040
53157,6.268020,-2.305616,-0.083797,0.170136,-0.409686,-0.143890,-28.495358,41.843182,30.145090
53211,16.268600,-0.778116,0.529119,0.094061,-0.291643,-1.337375,-28.345383,41.993160,28.795309
53266,15.768212,1.304840,-1.060631,0.147620,-0.112714,0.128035,-27.145578,44.092815,28.045431
53320,3.574543,-1.388637,-0.483629,0.339207,0.360657,-0.297905,-26.695652,44.992672,28.945284
53374,16.898275,0.107739,-0.023942,0.564767,-0.368917,1.220931,-28.945284,44.542744,27.145578
53427,13.539210,4.659117,-1.197101,-0.317357,-0.178930,-0.662426,-27.595505,41.993160,26.995602
53481,12.009315,3.299210,-2.978387,-0.481231,-0.726510,0.672018,-27.745480,44.992672,26.695652
53535,-1.316811,1.130063,0.342371,-0.971922,-0.526530,-0.607002,-26.395700,44.392769,26.995602
53589,7.189788,0.828394,-3.550601,-0.255138,-0.312694,-0.912234,-28.345383,44.842693,27.295553
53643,9.402030,-3.732560,-1.065420,-0.113913,-0.142424,0.122040,-27.445528,43.792866,26.695652
53697,10.010158,0.301669,-0.320823,-0.282184,-0.002665,0.139760,-27.745480,44.542744,25.945774
53751,10.407595,3.955221,1.465251,-0.153482,0.069946,-0.067681,-28.045431,45.142647,28.495358
53805,10.311827,0.703895,-0.459687,-0.019052,-0.005995,0.238351,-27.745480,44.542744,28.195406
53859,9.770737,0.790087,-0.603339,-0.017187,0.007061,-0.041302,-27.145578,44.392769,26.545675
53913,9.732430,0.596156,-0.392649,-0.028245,0.007461,0.006795,-27.595505,44.392769,24.745968
53967,9.811439,0.308852,-0.313640,-0.066083,0.009992,0.057822,-28.945284,44.992672,25.945774
54021,9.890448,0.696713,-0.486023,-0.017986,0.007594,-0.005329,-28.345383,45.142647,27.295553
54076,9.763555,0.756568,-0.464475,-0.011058,0.003198,0.002665,-28.495358,45.442596,27.895456
54130,9.758766,0.706290,-0.471658,-0.017453,0.005329,0.001998,-27.595505,44.392769,28.045431
54184,9.739613,0.677559,-0.450110,-0.017320,0.005862,0.005329,-27.745480,43.792866,27.445528
54238,9.737218,0.737414,-0.440533,-0.011991,0.007194,0.001199,-27.145578,44.092815,26.245724
54292,9.765948,0.653617,-0.505177,-0.009326,0.003064,0.002132,-27.595505,43.192963,26.995602
54346,9.751583,0.723049,-0.486023,-0.012657,0.006928,0.006528,-27.145578,44.842693,26.995602
54400,9.722853,0.749385,-0.469264,-0.013057,0.003864,0.003997,-26.245724,44.992672,26.695652
54453,9.749189,0.799663,-0.454898,-0.010126,0.004930,0.005596,-26.395700,43.642891,27.745480
54508,9.794679,0.723049,-0.462081,-0.010792,0.007194,0.007061,-28.495358,44.242794,28.945284
54562,9.734824,0.758962,-0.478840,-0.011458,0.007061,-0.001066,-28.195406,44.542744,27.145578
54616,9.818622,0.749385,-0.507571,-0.009859,0.006262,0.008793,-27.745480,43.792866,27.145578
54670,9.782708,0.706290,-0.495600,-0.012657,0.003331,0.002265,-28.945284,44.542744,27.895456
54724,9.765948,0.694318,-0.438139,-0.013989,0.004397,0.002132,-27.745480,44.242794,26.395700
54778,9.753978,0.782904,-0.514753,-0.011325,0.005329,0.005196,-27.745480,44.992672,27.445528
54832,9.806650,0.715866,-0.486023,-0.012790,0.005329,0.006395,-26.845627,44.092815,26.545675
54886,9.780313,0.766145,-0.481235,-0.012124,0.001066,-0.001066,-27.445528,44.242794,27.445528
54940,9.746795,0.732626,-0.442927,-0.010392,0.002398,0.004930,-27.595505,44.392769,26.545675
54995,9.753978,0.720655,-0.509965,-0.016521,0.003997,0.010658,-27.445528,44.992672,27.145578
55048,9.730036,0.780510,-0.505177,-0.013456,0.005862,0.007461,-26.395700,44.092815,28.495358
55102,9.787497,0.713472,-0.471658,-0.011991,0.006262,0.000266,-26.995602,43.492916,27.445528
55154,9.777920,0.768539,-0.517148,-0.015588,0.009193,0.003464,-27.595505,45.142647,26.245724
55207,9.787497,0.754174,-0.474052,-0.007594,0.006262,-0.004397,-26.695652,44.242794,26.695652
55260,9.777920,0.785298,-0.507571,-0.016254,0.008127,-0.001599,-26.845627,44.842693,26.995602
55312,9.787497,0.761356,-0.466869,-0.012391,0.007194,0.009726,-27.595505,44.092815,27.295553
55365,9.751583,0.739808,-0.495600,-0.013989,-0.000133,0.007328,-26.695652,44.542744,27.895456
55418,9.770737,0.766145,-0.488417,-0.012257,0.006795,0.002132,-29.095261,44.392769,26.545675
55470,9.773131,0.703895,-0.442927,-0.014256,0.003730,0.003997,-27.445528,45.442596,26.695652
55523,9.799467,0.715866,-0.471658,-0.007194,0.002531,0.002931,-28.345383,46.792377,28.045431
55575,9.789890,0.780510,-0.440533,-0.014256,0.004930,0.003997,-27.445528,44.542744,26.395700
55628,9.775525,0.778116,-0.512359,-0.009593,0.002798,0.009992,-27.595505,45.142647,27.745480
55681,9.734824,0.739808,-0.483629,-0.012524,0.001865,0.011591,-26.695652,46.192474,27.145578
55733,9.732430,0.715866,-0.466869,-0.017453,0.007461,0.005729,-28.495358,45.442596,27.895456
55786,9.878476,0.768539,-0.474052,-0.013856,0.005596,0.007861,-28.945284,44.542744,27.895456
55840,9.818622,0.703895,-0.497994,-0.016654,0.003997,0.001998,-28.495358,44.992672,27.895456
55894,9.758766,0.746991,-0.519542,-0.010658,0.006528,0.004130,-28.945284,46.642403,26.695652
55948,9.751583,0.742203,-0.493206,-0.013057,0.003464,0.004663,-28.495358,45.442596,26.395700
56002,9.777920,0.720655,-0.483629,-0.012391,0.005196,0.011458,-28.945284,45.442596,27.145578
56056,9.749189,0.744597,-0.526724,-0.011058,0.002132,0.005995,-27.595505,46.042500,26.995602
56110,9.751583,0.758962,-0.495600,-0.011724,0.007594,0.007994,-28.345383,46.042500,26.995602
56164,9.763555,0.761356,-0.471658,-0.012391,0.004663,0.000000,-28.495358,46.192474,27.145578
56218,9.770737,0.720655,-0.464475,-0.009726,0.003198,0.006795,-28.495358,45.442596,27.895456
56272,9.787497,0.770933,-0.493206,-0.012524,0.003464,0.001732,-28.495358,44.992672,27.895456
56326,9.734824,0.739808,-0.490811,-0.009459,0.003997,0.006795,-27.745480,46.192474,28.195406
56380,9.770737,0.713472,-0.433351,-0.017986,0.002798,0.004796,-28.495358,45.742550,28.195406
56434,9.730036,0.715866,-0.519542,-0.013723,0.002398,0.007194,-28.795309,45.592571,26.995602
56488,9.739613,0.706290,-0.471658,-0.011458,0.008793,0.002132,-28.345383,44.092815,26.995602
56542,9.768343,0.732626,-0.509965,-0.017720,0.007328,-0.002798,-28.345383,46.042500,28.045431
56595,9.746795,0.775721,-0.471658,-0.017720,0.007461,0.000933,-28.345383,47.242306,27.295553
56649,9.806650,0.778116,-0.500388,-0.009992,0.008793,0.003997,-28.495358,44.992672,26.395700
56703,9.801862,0.758962,-0.459687,-0.014389,0.009060,0.002798,-28.495358,44.992672,27.445528
56757,9.818622,0.754174,-0.495600,-0.008127,0.001732,0.000133,-28.795309,46.042500,27.745480
56811,9.758766,0.737414,-0.490811,-0.015455,0.007461,0.006795,-26.995602,45.442596,27.445528
56865,9.777920,0.780510,-0.471658,-0.014655,0.004930,0.001199,-28.495358,45.442596,27.445528
56919,9.742006,0.715866,-0.471658,-0.014789,0.003464,0.001332,-28.195406,44.992672,26.695652
56973,9.792285,0.735020,-0.521936,-0.016787,0.006395,0.001199,-27.145578,46.042500,26.545675
57026,9.715671,0.703895,-0.476446,-0.013323,0.004397,0.006662,-27.445528,44.992672,27.445528
57080,9.804255,0.758962,-0.471658,-0.013057,0.004930,0.007194,-25.495846,44.542744,27.445528
57135,9.751583,0.744597,-0.502782,-0.008260,0.007194,0.005995,-27.445528,44.242794,27.145578
57188,9.761160,0.787692,-0.531513,-0.013989,-0.000933,0.005729,-28.045431,45.142647,27.745480
57242,9.720459,0.758962,-0.493206,-0.014256,0.009593,0.000266,-28.795309,44.842693,27.745480
57296,9.768343,0.742203,-0.557849,-0.016254,0.005596,0.005729,-26.395700,44.092815,28.495358
57350,9.739613,0.782904,-0.454898,-0.009593,0.006262,0.004663,-28.945284,44.242794,28.195406
57404,9.856929,0.732626,-0.457293,-0.014389,0.004263,0.005063,-27.595505,45.142647,28.045431
57458,9.816227,0.775721,-0.495600,-0.016521,0.007727,0.002398,-29.095261,45.142647,27.295553
57512,9.892841,0.723049,-0.438139,-0.013989,0.005729,0.007194,-28.045431,45.592571,27.295553
57566,9.821015,0.768539,-0.462081,-0.013456,0.003864,0.006395,-29.095261,44.092815,26.995602
57621,9.794679,0.715866,-0.476446,-0.013456,0.005596,0.005596,-27.445528,43.792866,25.945774
57675,9.708488,0.730232,-0.478840,-0.013989,0.005596,0.001066,-28.195406,44.992672,27.145578
57729,9.811439,0.725443,-0.486023,-0.011724,0.005063,0.006129,-28.045431,43.642891,26.245724
57783,9.835381,0.718261,-0.433351,-0.012657,0.005596,0.007727,-25.045919,44.542744,26.695652
57837,9.737218,0.744597,-0.478840,-0.015588,0.008260,0.004397,-27.445528,43.792866,28.195406
57891,9.823410,0.775721,-0.507571,-0.015055,0.005596,0.002531,-27.445528,44.992672,27.895456
57945,9.809045,0.732626,-0.478840,-0.010925,0.006129,0.004930,-26.695652,44.242794,27.895456
57999,9.758766,0.787692,-0.466869,-0.011991,0.005196,0.004130,-27.445528,44.992672,27.445528
58053,9.710882,0.756568,-0.452504,-0.011858,0.003597,0.003597,-26.845627,44.392769,26.995602
58107,9.809045,0.744597,-0.531513,-0.014789,0.007328,0.001466,-28.045431,46.042500,28.045431
58161,9.832987,0.787692,-0.514753,-0.011858,0.005596,0.005862,-26.995602,44.542744,27.145578
58215,9.866506,0.778116,-0.469264,-0.006262,0.006928,0.000000,-28.345383,45.592571,27.295553
58269,9.751583,0.718261,-0.474052,-0.006662,0.001466,0.002265,-27.595505,45.142647,29.245235
58323,9.770737,0.730232,-0.483629,-0.013989,0.008127,-0.001332,-27.445528,44.242794,28.195406
58378,9.770737,0.739808,-0.469264,-0.013856,0.005862,0.005995,-26.695652,45.442596,26.695652
58432,9.782708,0.677559,-0.469264,-0.013190,0.005063,-0.000400,-27.445528,44.992672,27.895456
58486,9.777920,0.739808,-0.462081,-0.009992,0.003730,0.004530,-27.595505,42.893013,28.795309
58540,9.785102,0.821211,-0.486023,-0.018386,-0.000266,0.008527,-26.395700,43.642891,27.295553
58594,9.806650,0.701501,-0.450110,-0.017320,0.001732,0.005462,-28.345383,44.392769,26.545675
58648,9.399636,0.735020,-0.469264,-0.013057,0.010658,-0.005063,-28.045431,44.392769,26.245724
58702,9.840169,0.782904,-0.514753,-0.017320,0.002798,0.001732,-28.495358,44.242794,27.445528
58756,9.758766,0.751779,-0.507571,-0.015188,0.005329,0.001466,-26.995602,44.992672,28.645334
